Latitude,Longitude
34.71816,-112.15431
34.71923,-112.15563
34.71943,-112.1558
34.71986,-112.15597
34.72003,-112.15609
34.72017,-112.15624
34.72037,-112.15656
34.72053,-112.15661
34.72067,-112.15654
34.72088,-112.15628
34.72106,-112.15616
34.7212,-112.15609
34.72143,-112.15609
34.72172,-112.15618
34.72191,-112.15617
34.72218,-112.15601
34.72241,-112.15591
34.72263,-112.15588
34.72293,-112.15587
34.72307,-112.15578
34.72312,-112.15558
34.72309,-112.15541
34.72298,-112.15521
34.72287,-112.15496
34.72206,-112.15195
34.72199,-112.15154
34.72195,-112.15107
34.72196,-112.15065
34.72199,-112.15045
34.72193,-112.14995
34.72193,-112.14958
34.722,-112.14923
34.72203,-112.14891
34.72203,-112.14843
34.72217,-112.14815
34.72276,-112.14742
34.72331,-112.14694
34.72353,-112.1468
34.72391,-112.14663
34.7241,-112.14646
34.72448,-112.14603
34.72471,-112.14585
34.72498,-112.14577
34.72543,-112.14571
34.72564,-112.14575
34.72586,-112.14588
34.72602,-112.1461
34.72626,-112.14679
34.72643,-112.14693
34.7266,-112.14686
34.72681,-112.14638
34.72703,-112.14562
34.72718,-112.14544
34.72744,-112.14542
34.7276,-112.14551
34.72775,-112.14572
34.72791,-112.14636
34.72802,-112.14682
34.72858,-112.14771
34.72881,-112.14777
34.72899,-112.14765
34.72907,-112.1475
34.72904,-112.14725
34.72886,-112.14684
34.72872,-112.14636
34.72867,-112.14582
34.72867,-112.14497
34.72897,-112.14299
34.72906,-112.14262
34.72925,-112.14237
34.73118,-112.14105
34.73125,-112.14081
34.73123,-112.14061
34.73115,-112.14035
34.73112,-112.14005
34.73114,-112.13975
34.73118,-112.13949
34.73162,-112.13831
34.73174,-112.13809
34.73187,-112.13792
34.73209,-112.13772
34.73239,-112.13752
34.73252,-112.13739
34.73266,-112.13714
34.73278,-112.13683
34.73281,-112.13664
34.73283,-112.13638
34.73291,-112.13615
34.73299,-112.13606
34.73311,-112.13599
34.73324,-112.13598
34.73339,-112.136
34.73351,-112.13611
34.73361,-112.13627
34.73363,-112.13644
34.7336,-112.13703
34.7336,-112.13736
34.73365,-112.13766
34.73377,-112.13788
34.73393,-112.13803
34.73421,-112.13815
34.73438,-112.13825
34.73489,-112.13888
34.73506,-112.13891
34.73521,-112.13882
34.73533,-112.13848
34.73558,-112.1379
34.73574,-112.1377
34.73595,-112.13763
34.73617,-112.13769
34.73654,-112.13787
34.7372,-112.1383
34.73745,-112.13832
34.73769,-112.13821
34.73796,-112.13794
34.73821,-112.13753
34.73833,-112.13739
34.7385,-112.13736
34.73867,-112.13739
34.73883,-112.13757
34.73918,-112.13847
34.73922,-112.13873
34.73921,-112.13908
34.73906,-112.13958
34.73894,-112.13995
34.73884,-112.1401
34.73864,-112.14035
34.73855,-112.14066
34.73859,-112.14094
34.73868,-112.14131
34.73871,-112.14173
34.73865,-112.14281
34.73859,-112.14307
34.7385,-112.14327
34.73851,-112.14349
34.7386,-112.14368
34.73878,-112.14385
34.73899,-112.14403
34.73922,-112.14405
34.73935,-112.14396
34.73942,-112.14381
34.73945,-112.14338
34.7395,-112.14313
34.73963,-112.14277
34.74004,-112.14151
34.74047,-112.14066
34.74069,-112.14029
34.74087,-112.1401
34.74111,-112.13994
34.74139,-112.13989
34.74209,-112.13994
34.74226,-112.13978
34.74228,-112.13957
34.74215,-112.1394
34.74177,-112.13912
34.74159,-112.13892
34.74137,-112.13848
34.74123,-112.13815
34.74116,-112.13782
34.74118,-112.1367
34.74117,-112.13639
34.74096,-112.13546
34.74092,-112.13499
34.74105,-112.1346
34.74127,-112.13433
34.74161,-112.13412
34.74166,-112.13397
34.74163,-112.1338
34.74147,-112.13367
34.74086,-112.13347
34.74037,-112.13315
34.73927,-112.13183
34.73907,-112.13146
34.73899,-112.13109
34.73875,-112.13062
34.73868,-112.13037
34.73866,-112.13006
34.73862,-112.12985
34.73861,-112.12983
34.73846,-112.12941
34.73838,-112.12892
34.73847,-112.12859
34.73891,-112.12811
34.739,-112.12785
34.73905,-112.12754
34.73894,-112.12694
34.73894,-112.12649
34.73908,-112.12604
34.73931,-112.1257
34.73967,-112.12549
34.73998,-112.12544
34.74028,-112.12548
34.7404,-112.1254
34.74047,-112.12523
34.74053,-112.12505
34.74062,-112.12493
34.74078,-112.12486
34.74097,-112.12483
34.74107,-112.12473
34.74112,-112.12455
34.74107,-112.12427
34.74105,-112.12404
34.74108,-112.1238
34.74131,-112.12317
34.74152,-112.12286
34.74173,-112.12269
34.74198,-112.12266
34.74221,-112.12273
34.74236,-112.12272
34.74241,-112.12259
34.74238,-112.12242
34.74224,-112.12236
34.74143,-112.12256
34.74124,-112.1227
34.74104,-112.1229
34.7409,-112.12315
34.74069,-112.1237
34.74056,-112.12391
34.74037,-112.12404
34.74015,-112.12409
34.73992,-112.12406
34.73983,-112.12388
34.73984,-112.12368
34.73993,-112.12358
34.74014,-112.12353
34.74031,-112.12347
34.74044,-112.12331
34.74075,-112.12247
34.74079,-112.12229
34.74088,-112.12206
34.74102,-112.12185
34.74131,-112.12154
34.74155,-112.12145
34.7418,-112.12145
34.74219,-112.12142
34.74246,-112.12133
34.74271,-112.12121
34.74293,-112.1212
34.74319,-112.12125
34.74338,-112.12124
34.74353,-112.12115
34.7437,-112.12095
34.74382,-112.12078
34.74389,-112.12057
34.74389,-112.12019
34.74388,-112.11988
34.74391,-112.11971
34.74407,-112.11934
34.7443,-112.11871
34.74439,-112.11834
34.74449,-112.11815
34.74461,-112.11796
34.74467,-112.1177
34.74473,-112.11677
34.74471,-112.11659
34.74462,-112.11632
34.74453,-112.11617
34.7443,-112.11596
34.74419,-112.1158
34.74416,-112.11557
34.74419,-112.11538
34.74461,-112.11463
34.74473,-112.11453
34.74486,-112.11449
34.74505,-112.11451
34.74526,-112.11452
34.74538,-112.11445
34.74549,-112.11434
34.74566,-112.11411
34.74578,-112.11401
34.74597,-112.11396
34.74615,-112.11397
34.7466,-112.11387
34.74684,-112.11377
34.74697,-112.11377
34.74712,-112.11385
34.74763,-112.11418
34.74803,-112.11425
34.74818,-112.11438
34.74831,-112.11457
34.74842,-112.11497
34.74852,-112.11512
34.74931,-112.11517
34.7494,-112.11523
34.75002,-112.11595
34.75017,-112.11608
34.75049,-112.11625
34.75062,-112.11636
34.75127,-112.11696
34.75135,-112.11708
34.75159,-112.11757
34.75164,-112.11758
34.75164,-112.11758
34.75164,-112.11758
34.7517,-112.11756
34.75174,-112.11749
34.75173,-112.11741
34.75145,-112.11681
34.75102,-112.11629
34.7499,-112.11508
34.7496,-112.11455
34.74952,-112.11447
34.74901,-112.11439
34.74892,-112.11433
34.74886,-112.11422
34.74885,-112.11407
34.74892,-112.11323
34.7489,-112.11273
34.74885,-112.11256
34.74876,-112.11246
34.74855,-112.11233
34.74834,-112.1123
34.74783,-112.11231
34.74769,-112.11228
34.74754,-112.11219
34.7473,-112.11165
34.74721,-112.11132
34.74719,-112.11108
34.74727,-112.11068
34.74739,-112.11045
34.74739,-112.11045
34.74739,-112.11045
34.74785,-112.10998
34.74838,-112.1097
34.74915,-112.10901
34.75039,-112.10689
34.75077,-112.1064
34.7517,-112.10527
34.75178,-112.10504
34.75178,-112.10484
34.75171,-112.10464
34.75159,-112.10449
34.75144,-112.10439
34.75126,-112.10442
34.75111,-112.10453
34.75082,-112.10499
34.75071,-112.10509
34.75052,-112.10519
34.75029,-112.10526
34.75016,-112.10533
34.75004,-112.10549
34.74995,-112.10572
34.74987,-112.10593
34.74983,-112.10617
34.74981,-112.10647
34.74977,-112.10666
34.74969,-112.10684
34.74941,-112.1073
34.74896,-112.10794
34.74865,-112.10831
34.74836,-112.10862
34.74809,-112.10883
34.74664,-112.10953
34.74515,-112.11053
34.74492,-112.11059
34.74477,-112.11052
34.74469,-112.11031
34.74472,-112.11013
34.74485,-112.10995
34.74677,-112.10796
34.74693,-112.10771
34.74703,-112.10744
34.74709,-112.10706
34.74722,-112.1062
34.74733,-112.10567
34.74744,-112.10528
34.74797,-112.10392
34.74812,-112.10366
34.74847,-112.10319
34.74861,-112.10296
34.74901,-112.10215
34.74974,-112.10091
34.74982,-112.10071
34.74989,-112.1005
34.75,-112.10007
34.75011,-112.09978
34.75027,-112.09949
34.75124,-112.0982
34.75171,-112.09751
34.75226,-112.09659
34.75285,-112.09553
34.753,-112.09526
34.75329,-112.09475
34.75345,-112.09436
34.75397,-112.09279
34.75408,-112.09258
34.75417,-112.09244
34.75432,-112.09233
34.75475,-112.09207
34.75491,-112.09192
34.75501,-112.09177
34.75508,-112.0916
34.7551,-112.09142
34.75511,-112.09113
34.75513,-112.09098
34.75517,-112.09083
34.75526,-112.09066
34.75559,-112.09031
34.7557,-112.09016
34.75577,-112.08998
34.75582,-112.08982
34.75585,-112.08961
34.75591,-112.08941
34.75599,-112.08922
34.75612,-112.08901
34.75629,-112.08884
34.75642,-112.08873
34.75702,-112.0884
34.75722,-112.08824
34.75744,-112.08804
34.75763,-112.08777
34.75781,-112.08745
34.75796,-112.08705
34.75855,-112.08531
34.7587,-112.08476
34.7588,-112.08422
34.75888,-112.08387
34.75922,-112.0829
34.75926,-112.08264
34.75928,-112.08243
34.75929,-112.08215
34.75932,-112.08151
34.75935,-112.08129
34.75944,-112.08095
34.75979,-112.07979
34.76008,-112.07886
34.76013,-112.07855
34.76015,-112.07823
34.76014,-112.07783
34.75991,-112.07433
34.75951,-112.06833
34.7595,-112.06785
34.75953,-112.06749
34.7596,-112.06709
34.75977,-112.06649
34.75997,-112.06602
34.76018,-112.06565
34.76057,-112.06516
34.76086,-112.06486
34.76115,-112.06466
34.76174,-112.06434
34.76191,-112.06425
34.76198,-112.06414
34.762,-112.06398
34.76196,-112.06375
34.76184,-112.06345
34.76129,-112.06242
34.76097,-112.06194
34.75892,-112.0594
34.75879,-112.05922
34.75866,-112.05914
34.75866,-112.05915
34.75847,-112.05913
34.75836,-112.05908
34.75828,-112.05895
34.75825,-112.05876
34.75818,-112.05865
34.75788,-112.05823
34.75522,-112.05503
34.75498,-112.05466
34.75483,-112.05455
34.75462,-112.05452
34.7545,-112.05446
34.75435,-112.05406
34.75389,-112.05341
34.75245,-112.0517
34.75118,-112.05019
34.75079,-112.04973
34.74756,-112.04584
34.74734,-112.0455
34.74718,-112.04541
34.74691,-112.04538
34.74683,-112.04527
34.74671,-112.04492
34.74583,-112.04378
34.74453,-112.04225
34.74259,-112.04016
34.74046,-112.03802
34.74027,-112.03777
34.74016,-112.03769
34.73995,-112.03765
34.73981,-112.03757
34.73971,-112.03734
34.73943,-112.03698
34.7391,-112.03661
34.73802,-112.03549
34.7371,-112.03451
34.73454,-112.03185
34.73404,-112.03121
34.73348,-112.03035
34.73303,-112.02952
34.73194,-112.02738
34.72955,-112.02265
34.72903,-112.02162
34.7288,-112.02099
34.72863,-112.02028
34.72857,-112.01962
34.72856,-112.01837
34.72854,-112.01291
34.72854,-112.00954
34.72849,-112.0094
34.7284,-112.00933
34.72768,-112.00901
34.72767,-112.009
34.72697,-112.00863
34.72607,-112.00802
34.72541,-112.0075
34.72474,-112.00686
34.72285,-112.00486
34.72221,-112.00403
34.72181,-112.00325
34.7216,-112.00261
34.72138,-112.00163
34.72126,-112.001
34.7212,-111.99996
34.72117,-111.99189
34.72118,-111.99108
34.72136,-111.98926
34.72162,-111.98795
34.72202,-111.98693
34.72242,-111.98619
34.72295,-111.98541
34.72351,-111.98478
34.72413,-111.98423
34.73268,-111.97791
34.73834,-111.9737
34.74095,-111.97146
34.74235,-111.97014
34.74364,-111.96883
34.74471,-111.96765
34.76999,-111.93657
34.77413,-111.93147
34.77469,-111.93082
34.77548,-111.93002
34.77619,-111.92939
34.77699,-111.92875
34.78093,-111.92614
34.78269,-111.92499
34.78322,-111.92461
34.78385,-111.92412
34.78463,-111.92341
34.78495,-111.92309
34.78536,-111.92263
34.78573,-111.92219
34.78618,-111.9216
34.787,-111.92037
34.7874,-111.91978
34.78775,-111.91932
34.7882,-111.91886
34.78854,-111.91854
34.78893,-111.91825
34.78943,-111.91793
34.78995,-111.91765
34.79042,-111.91747
34.79096,-111.91731
34.79166,-111.91716
34.7922,-111.91704
34.79272,-111.91687
34.79329,-111.91662
34.79389,-111.91629
34.79484,-111.91565
34.79969,-111.91233
34.80027,-111.91198
34.80076,-111.91174
34.80135,-111.91154
34.802,-111.91141
34.80262,-111.91136
34.80362,-111.91129
34.80418,-111.9112
34.80487,-111.911
34.80551,-111.9107
34.8061,-111.91033
34.83536,-111.88965
34.836,-111.88913
34.83656,-111.88855
34.83697,-111.88801
34.8374,-111.88733
34.83772,-111.88666
34.83793,-111.88613
34.83809,-111.88561
34.83826,-111.88495
34.83839,-111.88415
34.83944,-111.87626
34.83951,-111.87552
34.83953,-111.87486
34.83952,-111.87305
34.83954,-111.87057
34.83956,-111.87005
34.83963,-111.86949
34.83976,-111.86887
34.83997,-111.8683
34.84024,-111.86769
34.84319,-111.86203
34.84488,-111.85895
34.84507,-111.85856
34.84521,-111.85821
34.84537,-111.85772
34.84546,-111.85723
34.84552,-111.85658
34.84551,-111.85591
34.84543,-111.8553
34.84525,-111.85435
34.84457,-111.85085
34.84449,-111.85032
34.84448,-111.84984
34.84452,-111.84931
34.84469,-111.84869
34.84485,-111.84827
34.84558,-111.84684
34.84576,-111.84645
34.84587,-111.84617
34.84596,-111.84585
34.84602,-111.84555
34.84605,-111.84514
34.84604,-111.8447
34.846,-111.8444
34.84594,-111.84407
34.84557,-111.84288
34.84545,-111.84237
34.84539,-111.84185
34.84539,-111.84137
34.84545,-111.84076
34.84555,-111.84028
34.8457,-111.83982
34.84584,-111.83947
34.84601,-111.83914
34.84661,-111.83817
34.84688,-111.83768
34.84703,-111.83738
34.8472,-111.83699
34.84737,-111.83657
34.84883,-111.83191
34.84913,-111.83107
34.84965,-111.82984
34.85023,-111.82866
34.8507,-111.82784
34.85126,-111.82695
34.85194,-111.82601
34.85283,-111.82493
34.85362,-111.82412
34.85433,-111.82347
34.85516,-111.82279
34.85699,-111.82153
34.85754,-111.82112
34.85796,-111.82074
34.8584,-111.82031
34.85892,-111.81972
34.85963,-111.81874
34.85997,-111.81822
34.86043,-111.8174
34.86079,-111.81664
34.86108,-111.81594
34.86129,-111.8153
34.86151,-111.81455
34.8617,-111.81372
34.86185,-111.81284
34.86216,-111.81018
34.86241,-111.80793
34.86282,-111.8042
34.86333,-111.79961
34.86381,-111.79514
34.86384,-111.79445
34.86383,-111.79378
34.86378,-111.79308
34.86341,-111.79019
34.86307,-111.78741
34.86248,-111.78282
34.8624,-111.78209
34.8624,-111.78134
34.86248,-111.78064
34.8626,-111.78009
34.86276,-111.77957
34.86293,-111.7791
34.86322,-111.77855
34.86357,-111.77804
34.86502,-111.77585
34.86673,-111.77326
34.86705,-111.77269
34.86724,-111.77218
34.86739,-111.77152
34.86743,-111.77098
34.86741,-111.77044
34.86732,-111.76984
34.86609,-111.7656
34.86604,-111.76522
34.86588,-111.76501
34.86584,-111.76479
34.86587,-111.76423
34.86594,-111.76383
34.8659,-111.76356
34.86593,-111.76342
34.86604,-111.76321
34.86631,-111.76271
34.86655,-111.76238
34.86682,-111.76215
34.86712,-111.76194
34.86742,-111.76179
34.86867,-111.76133
34.8694,-111.76106
34.86967,-111.76093
34.86989,-111.76078
34.87023,-111.76052
34.87084,-111.75997
34.87161,-111.75906
34.87249,-111.75774
34.8735,-111.75622
34.87368,-111.756
34.87383,-111.75584
34.87397,-111.75572
34.87571,-111.75462
34.8761,-111.75427
34.87641,-111.75391
34.87674,-111.7534
34.87744,-111.75218
34.87762,-111.75194
34.87829,-111.75146
34.8785,-111.75119
34.87876,-111.75052
34.87896,-111.75004
34.87915,-111.74971
34.87943,-111.74948
34.87984,-111.74927
34.88008,-111.7491
34.88036,-111.74876
34.88054,-111.74852
34.88078,-111.74831
34.88138,-111.74791
34.88357,-111.74589
34.88452,-111.74495
34.88481,-111.74459
34.88501,-111.74416
34.88511,-111.74386
34.88523,-111.74337
34.88528,-111.74301
34.88532,-111.74183
34.88524,-111.74117
34.88499,-111.73947
34.88497,-111.73898
34.88504,-111.7383
34.88518,-111.73775
34.88539,-111.73722
34.88722,-111.73408
34.88747,-111.73379
34.88778,-111.73358
34.88815,-111.73348
34.88858,-111.73347
34.88891,-111.73359
34.88986,-111.73439
34.89017,-111.73452
34.89049,-111.73453
34.89228,-111.73388
34.89276,-111.73366
34.89336,-111.73323
34.89378,-111.73292
34.8941,-111.7327
34.8945,-111.73252
34.89496,-111.7324
34.89545,-111.73235
34.89612,-111.73235
34.89651,-111.73228
34.89744,-111.73203
34.89859,-111.73194
34.89918,-111.73181
34.89969,-111.73156
34.90035,-111.7311
34.90073,-111.73072
34.90111,-111.73023
34.90143,-111.72994
34.90365,-111.72853
34.90426,-111.72821
34.90464,-111.72806
34.90543,-111.7278
34.90592,-111.72779
34.90628,-111.72787
34.90661,-111.72809
34.90703,-111.72843
34.90734,-111.72863
34.90778,-111.72879
34.90811,-111.72885
34.90848,-111.72887
34.91051,-111.72842
34.91141,-111.72827
34.91177,-111.72829
34.91246,-111.7284
34.91286,-111.72837
34.9133,-111.72827
34.91356,-111.72826
34.9138,-111.72834
34.91402,-111.72849
34.91567,-111.73007
34.91585,-111.73018
34.91609,-111.73023
34.91654,-111.73026
34.91681,-111.73032
34.91706,-111.73042
34.91737,-111.73058
34.91888,-111.73151
34.91916,-111.73171
34.91935,-111.73189
34.9195,-111.73208
34.91967,-111.73236
34.92019,-111.73331
34.9205,-111.73371
34.92071,-111.7339
34.92316,-111.73542
34.92348,-111.73555
34.92384,-111.73558
34.92459,-111.73549
34.92519,-111.73526
34.9264,-111.73457
34.92667,-111.73447
34.92699,-111.73451
34.92727,-111.73463
34.92748,-111.73486
34.92764,-111.73523
34.92771,-111.73577
34.92796,-111.73777
34.92841,-111.73913
34.92872,-111.73958
34.92917,-111.73994
34.93082,-111.74096
34.93136,-111.74118
34.93183,-111.74135
34.93237,-111.7416
34.93386,-111.74234
34.93412,-111.7425
34.93434,-111.74268
34.93464,-111.74299
34.93515,-111.74361
34.93608,-111.74633
34.93666,-111.7471
34.93732,-111.7477
34.93864,-111.74885
34.93978,-111.7497
34.94019,-111.7501
34.94059,-111.75068
34.94103,-111.75114
34.94322,-111.7524
34.94368,-111.75261
34.94568,-111.75301
34.94622,-111.75295
34.94659,-111.75299
34.94692,-111.75317
34.94747,-111.75359
34.94792,-111.7538
34.94834,-111.75393
34.94874,-111.75399
34.95118,-111.7537
34.95177,-111.75378
34.95282,-111.75412
34.9531,-111.75414
34.9537,-111.75403
34.95389,-111.75403
34.95412,-111.75412
34.9549,-111.75457
34.95527,-111.75468
34.95574,-111.75477
34.95639,-111.75473
34.95676,-111.75462
34.95707,-111.75448
34.95857,-111.75374
34.95901,-111.7536
34.95977,-111.75336
34.96042,-111.75301
34.96062,-111.75294
34.96298,-111.75313
34.96372,-111.75301
34.96439,-111.7528
34.96486,-111.75245
34.9651,-111.75215
34.96586,-111.75134
34.96838,-111.75037
34.96899,-111.75023
34.96933,-111.7504
34.96983,-111.7508
34.97026,-111.75104
34.97073,-111.75102
34.9712,-111.75085
34.97181,-111.75022
34.9728,-111.74881
34.97391,-111.74825
34.97594,-111.74739
34.979,-111.74665
34.97969,-111.7468
34.98023,-111.74716
34.98066,-111.74765
34.98115,-111.74801
34.98173,-111.74815
34.98558,-111.74685
34.98727,-111.74588
34.98826,-111.74483
34.98916,-111.74383
34.99004,-111.74336
34.99039,-111.74263
34.99015,-111.74159
34.98981,-111.74118
34.98903,-111.74039
34.98877,-111.73962
34.98892,-111.73883
34.98974,-111.73772
34.99068,-111.73667
34.9911,-111.73582
34.99146,-111.73559
34.99201,-111.73559
34.99244,-111.73576
34.99343,-111.73666
34.99443,-111.73732
34.99823,-111.73859
34.999,-111.73849
34.9998,-111.73771
35.00031,-111.73726
35.0013,-111.73666
35.00193,-111.73645
35.00231,-111.73619
35.00296,-111.73482
35.00339,-111.73443
35.00377,-111.73428
35.0042,-111.73419
35.00505,-111.73414
35.00546,-111.73436
35.00684,-111.73543
35.00755,-111.73606
35.00811,-111.73662
35.00858,-111.73713
35.00911,-111.73756
35.01026,-111.73781
35.01184,-111.73765
35.01359,-111.73745
35.01429,-111.73738
35.0148,-111.73739
35.01626,-111.73705
35.01884,-111.73684
35.02125,-111.73602
35.02207,-111.73579
35.02328,-111.73578
35.02449,-111.73537
35.02475,-111.73529
35.02503,-111.73538
35.02518,-111.7356
35.0252,-111.73589
35.02509,-111.7362
35.02497,-111.73656
35.02497,-111.73682
35.02511,-111.73727
35.02517,-111.73766
35.02503,-111.73834
35.02504,-111.73862
35.02518,-111.73897
35.02531,-111.73922
35.02536,-111.73956
35.02533,-111.7399
35.02516,-111.74024
35.02503,-111.74048
35.02502,-111.74068
35.0251,-111.74082
35.02522,-111.74086
35.02534,-111.74081
35.02545,-111.74069
35.02549,-111.74049
35.02551,-111.74007
35.02556,-111.73963
35.02559,-111.73936
35.02559,-111.73916
35.02553,-111.73894
35.02551,-111.73872
35.02552,-111.73848
35.02559,-111.73805
35.02564,-111.73775
35.02572,-111.73754
35.02584,-111.73741
35.026,-111.73732
35.02614,-111.73731
35.02629,-111.73732
35.0267,-111.7374
35.02686,-111.7374
35.027,-111.73729
35.02716,-111.73711
35.02729,-111.73707
35.02743,-111.73713
35.02753,-111.73723
35.02757,-111.73737
35.02754,-111.73755
35.02744,-111.73765
35.02726,-111.7377
35.02659,-111.73779
35.02639,-111.73786
35.02625,-111.73797
35.02613,-111.73812
35.02603,-111.73836
35.02598,-111.73858
35.02598,-111.7388
35.02609,-111.73917
35.02612,-111.7394
35.02611,-111.7396
35.02615,-111.73982
35.02622,-111.74003
35.0263,-111.74029
35.0264,-111.74068
35.02648,-111.74089
35.02663,-111.74103
35.02704,-111.74123
35.02815,-111.74167
35.02833,-111.74188
35.0284,-111.74212
35.02842,-111.74233
35.02853,-111.74246
35.02865,-111.7425
35.02877,-111.74241
35.02879,-111.74219
35.02869,-111.74194
35.02857,-111.7417
35.02844,-111.74157
35.02827,-111.74146
35.0279,-111.74128
35.02751,-111.741
35.02708,-111.74081
35.0269,-111.74067
35.02679,-111.7404
35.02674,-111.74011
35.02665,-111.73984
35.02663,-111.73962
35.02667,-111.73942
35.02675,-111.73929
35.02688,-111.7392
35.02709,-111.73909
35.02742,-111.73898
35.02763,-111.73898
35.02784,-111.73909
35.02803,-111.7394
35.02819,-111.73971
35.02835,-111.74038
35.0285,-111.74066
35.02895,-111.74116
35.02914,-111.74122
35.02934,-111.7412
35.03005,-111.74083
35.03015,-111.74071
35.03013,-111.74054
35.03005,-111.74042
35.02967,-111.74024
35.02951,-111.74009
35.02942,-111.73984
35.02939,-111.73957
35.02955,-111.73823
35.02959,-111.73537
35.02966,-111.73489
35.02983,-111.73452
35.03005,-111.73421
35.03039,-111.73396
35.03071,-111.73384
35.03098,-111.73383
35.03382,-111.73424
35.03434,-111.73422
35.03493,-111.7341
35.0354,-111.73393
35.03646,-111.73344
35.03721,-111.73322
35.03782,-111.73314
35.03856,-111.73315
35.03918,-111.73325
35.0402,-111.73348
35.0407,-111.73354
35.04116,-111.7335
35.04659,-111.73309
35.04948,-111.73279
35.05467,-111.73236
35.05787,-111.73211
35.05946,-111.7321
35.06053,-111.7322
35.06231,-111.7325
35.06355,-111.73272
35.0643,-111.73277
35.06565,-111.73267
35.06821,-111.73202
35.06962,-111.73165
35.07142,-111.73117
35.07424,-111.73043
35.07589,-111.73
35.07695,-111.72983
35.08157,-111.72933
35.08339,-111.72935
35.08507,-111.72962
35.08898,-111.73072
35.09574,-111.73265
35.09658,-111.73282
35.09733,-111.73281
35.09794,-111.73268
35.09858,-111.73242
35.09912,-111.73206
35.09959,-111.7316
35.09959,-111.73161
35.10428,-111.72672
35.10772,-111.72306
35.10821,-111.72242
35.10862,-111.72165
35.10884,-111.7211
35.10915,-111.71975
35.10939,-111.71843
35.10975,-111.71729
35.11018,-111.71647
35.11074,-111.71565
35.11129,-111.71511
35.11611,-111.71127
35.1193,-111.70864
35.11995,-111.70792
35.12042,-111.7072
35.12076,-111.70653
35.12106,-111.70576
35.1213,-111.70483
35.12153,-111.70371
35.12235,-111.69952
35.12267,-111.69811
35.12311,-111.69674
35.12348,-111.6959
35.12386,-111.69521
35.12454,-111.6942
35.12511,-111.69353
35.12612,-111.69263
35.12708,-111.69191
35.12883,-111.69083
35.13055,-111.68958
35.13152,-111.6887
35.13426,-111.68608
35.13456,-111.68586
35.13516,-111.68556
35.13561,-111.68544
35.13611,-111.68543
35.13802,-111.68581
35.13882,-111.68587
35.14,-111.68581
35.14107,-111.68556
35.14861,-111.68267
35.15624,-111.67981
35.15819,-111.6791
35.15925,-111.67861
35.16046,-111.67781
35.16116,-111.67722
35.16178,-111.67662
35.16518,-111.67248
35.16692,-111.67032
35.16821,-111.66869
35.16894,-111.66778
35.16973,-111.66697
35.1707,-111.66625
35.17194,-111.66545
35.17322,-111.6646
35.17389,-111.66405
35.17513,-111.66328
35.17568,-111.66305
35.17638,-111.66294
35.17691,-111.66293
35.17717,-111.66293
35.1772,-111.6629
35.17723,-111.66258
35.17729,-111.66225
35.17741,-111.66187
35.17795,-111.66096
35.17811,-111.66058
35.17831,-111.66006
35.1785,-111.65925
35.17872,-111.65828
35.17883,-111.65807
35.17901,-111.65787
35.17923,-111.65763
35.17932,-111.65745
35.1794,-111.65702
35.1795,-111.65676
35.17974,-111.65646
35.17989,-111.65624
35.18005,-111.65584
35.18033,-111.65535
35.18049,-111.65517
35.18086,-111.65483
35.18139,-111.65437
35.18154,-111.65416
35.18182,-111.65363
35.18192,-111.65338
35.18199,-111.653
35.18207,-111.6529
35.1833,-111.6529
35.18374,-111.65285
35.18449,-111.65292
35.18844,-111.65295
35.18875,-111.65292
35.18916,-111.65275
35.18986,-111.65242
35.19005,-111.65223
35.19029,-111.65167
35.19042,-111.65142
35.19057,-111.65127
35.19123,-111.65091
35.19347,-111.64976
35.19351,-111.64968
35.1933,-111.64897
35.19319,-111.64868
35.19306,-111.64845
35.19274,-111.64803
35.19261,-111.64781
35.19248,-111.64746
35.19242,-111.64707
35.19243,-111.64503
35.19245,-111.64229
35.19243,-111.6419
35.19235,-111.64153
35.19213,-111.64071
35.19201,-111.64004
35.19182,-111.63876
35.19175,-111.63774
35.19167,-111.63546
35.19159,-111.63473
35.19114,-111.63279
35.19106,-111.63224
35.19107,-111.63176
35.19119,-111.631
35.1915,-111.62966
35.19172,-111.62848
35.19192,-111.62807
35.19207,-111.6279
35.19236,-111.62762
35.19259,-111.62749
35.19282,-111.62749
35.19304,-111.62753
35.1933,-111.62759
35.19353,-111.62755
35.19374,-111.62743
35.19389,-111.6272
35.19394,-111.62692
35.19403,-111.62203
35.19408,-111.62169
35.19465,-111.62042
35.19489,-111.62002
35.19707,-111.61781
35.1984,-111.61646
35.20025,-111.61458
35.20084,-111.61395
35.20149,-111.61312
35.20346,-111.61085
35.20372,-111.61058
35.20403,-111.61049
35.20491,-111.61151
35.20554,-111.61218
35.2057,-111.61227
35.20613,-111.61272
35.20626,-111.61268
35.20712,-111.61145
35.20751,-111.61075
35.20794,-111.60991
35.21065,-111.60483
35.2148,-111.59698
35.21585,-111.59506
35.21645,-111.59422
35.21807,-111.5921
35.21995,-111.58969
35.22062,-111.5887
35.22196,-111.58661
35.22301,-111.58492
35.22436,-111.58275
35.225,-111.58197
35.22577,-111.58114
35.22625,-111.5807
35.22644,-111.58054
35.22645,-111.58053
35.22878,-111.57884
35.23188,-111.5767
35.23774,-111.57259
35.23814,-111.57225
35.23857,-111.57184
35.23939,-111.57094
35.24198,-111.56811
35.24857,-111.56089
35.24982,-111.55966
35.26121,-111.5495
35.26192,-111.54899
35.26256,-111.54862
